,Name,Links
2085,Ricardo Pereira,/en/players/75a72a99/Ricardo-Pereira
2086,Roberto Pereyra,/en/players/75f2c59f/Roberto-Pereyra
2087,Ayoze Pérez,/en/players/819aa8e7/Ayoze-Perez
2088,Ayoze Pérez,/en/players/819aa8e7/Ayoze-Perez
2089,Carles Pérez,/en/players/a8f21b9f/Carles-Perez
2090,Francisco Perez,/en/players/3d79a68c/Francisco-Perez
2091,Kike Pérez,/en/players/237a3851/Kike-Perez
2092,Lucas Pérez,/en/players/a300ac7e/Lucas-Perez
2093,Luis Pérez,/en/players/b7c04927/Luis-Perez
2094,Nehuén Pérez,/en/players/f7c491f1/Nehuen-Perez
2095,Simone Perilli,/en/players/b9e11c1d/Simone-Perilli
2096,Mattia Perin,/en/players/4c62d0c8/Mattia-Perin
2097,Samuele Perisan,/en/players/00a17eba/Samuele-Perisan
2098,Ivan Perišić,/en/players/6fe90922/Ivan-Perisic
2099,Romain Perraud,/en/players/6dfd8f05/Romain-Perraud
2100,Gaëtan Perrin,/en/players/10dd88f9/Gaetan-Perrin
2101,Lucas Perrin,/en/players/49070d66/Lucas-Perrin
2102,Máximo Perrone,/en/players/53552942/Maximo-Perrone
2103,Matteo Pessina,/en/players/780e3631/Matteo-Pessina
2104,Andrea Petagna,/en/players/03f946ed/Andrea-Petagna
2105,Nils Petersen,/en/players/f93e6e94/Nils-Petersen
2106,Lukas Petkov,/en/players/f503ef6e/Lukas-Petkov
2107,Cameron Peupion,/en/players/0bdeb013/Cameron-Peupion
2108,Germán Pezzella,/en/players/8c725b43/German-Pezzella
2109,Giuseppe Pezzella,/en/players/149c5f5d/Giuseppe-Pezzella
2110,Luca Pfeiffer,/en/players/83e1f40e/Luca-Pfeiffer
2111,Maximilian Philipp,/en/players/061e8e23/Maximilian-Philipp
2112,Maximilian Philipp,/en/players/061e8e23/Maximilian-Philipp
2113,Kalvin Phillips,/en/players/4f565d77/Kalvin-Phillips
2114,Nathaniel Phillips,/en/players/515ebe8d/Nathaniel-Phillips
2115,Krzysztof Piątek,/en/players/17f3620a/Krzysztof-Piatek
2116,Roberto Piccoli,/en/players/1cadaf34/Roberto-Piccoli
2117,Roberto Piccoli,/en/players/1cadaf34/Roberto-Piccoli
2118,Charles Pickel,/en/players/f71ad8cb/Charles-Pickel
2119,Jordan Pickford,/en/players/4806ec67/Jordan-Pickford
2120,Amos Pieper,/en/players/526ea7cc/Amos-Pieper
2121,Ronaël Pierre-Gabriel,/en/players/64ba07c0/Ronael-Pierre-Gabriel
2122,Ronaël Pierre-Gabriel,/en/players/64ba07c0/Ronael-Pierre-Gabriel
2123,Andrea Pinamonti,/en/players/08aa9cd1/Andrea-Pinamonti
2124,Ethan Pinnock,/en/players/e541326e/Ethan-Pinnock
2125,Yeremi Pino,/en/players/540ec57b/Yeremi-Pino
2126,Gerard Piqué,/en/players/adfc9123/Gerard-Pique
2127,Lorenzo Pirola,/en/players/caec77da/Lorenzo-Pirola
2128,Niccolò Pisilli,/en/players/c84dcc88/Niccolo-Pisilli
2129,Marko Pjaca,/en/players/2c38b327/Marko-Pjaca
2130,Óscar Plano,/en/players/7c388b20/Oscar-Plano
2131,Gonzalo Plata,/en/players/54bcdeb0/Gonzalo-Plata
2132,Marvin Plattenhardt,/en/players/f7aa75bd/Marvin-Plattenhardt
2133,Alassane Pléa,/en/players/bc6bd723/Alassane-Plea
2134,Tommaso Pobega,/en/players/55a1cac2/Tommaso-Pobega
2135,Daniel Podence,/en/players/7fcc71d8/Daniel-Podence
2136,Paul Pogba,/en/players/867239d3/Paul-Pogba
2137,Joel Pohjanpalo,/en/players/ea003d07/Joel-Pohjanpalo
2138,Matteo Politano,/en/players/5e861944/Matteo-Politano
2139,Sebastian Polter,/en/players/3745e8bd/Sebastian-Polter
2140,Ezequiel Ponce,/en/players/ccbbe661/Ezequiel-Ponce
2141,Julien Ponceau,/en/players/e546b2e3/Julien-Ponceau
2142,Marin Pongračić,/en/players/2a6cd437/Marin-Pongracic
2143,Nick Pope,/en/players/4b40d9ca/Nick-Pope
2144,Łukasz Poręba,/en/players/be98f358/Lukasz-Poreba
2145,Jackson Porozo,/en/players/7d704e92/Jackson-Porozo
2146,Pedro Porro,/en/players/27d0a506/Pedro-Porro
2147,Francisco Portillo,/en/players/8e010ff4/Francisco-Portillo
2148,Portu,/en/players/1bda5842/Portu
2149,Stefan Posch,/en/players/7f609bfc/Stefan-Posch
2150,Stefan Posch,/en/players/7f609bfc/Stefan-Posch
2151,Yussuf Poulsen,/en/players/d2416c2e/Yussuf-Poulsen
2152,José Pozo,/en/players/fc8b614b/Jose-Pozo
2153,Manuel Pozo,/en/players/35440884/Manuel-Pozo
2154,Alejandro Pozo Pozo,/en/players/3c16d927/Alejandro-Pozo-Pozo
2155,Dennis Praet,/en/players/86695068/Dennis-Praet
2156,Abdón Prats,/en/players/d1b060e2/Abdon-Prats
2157,Sanjin Prcić,/en/players/51c30111/Sanjin-Prcic
2158,Isaac Price,/en/players/b9403c99/Isaac-Price
2159,Grischa Prömel,/en/players/924f9191/Grischa-Promel
2160,Ivan Provedel,/en/players/277da414/Ivan-Provedel
2161,Javi Puado,/en/players/2683eda7/Javi-Puado
2162,Mehdi Puch Herrantz,/en/players/7be7c08b/Mehdi-Puch-Herrantz
2163,Tymoteusz Puchacz,/en/players/c68b1b13/Tymoteusz-Puchacz
2164,Arnau Puigmal,/en/players/39352da2/Arnau-Puigmal
2165,Christian Pulisic,/en/players/1bf33a9a/Christian-Pulisic
2166,Ignacio Pussetto,/en/players/62437b4f/Ignacio-Pussetto
2167,Niklas Pyyhtiä,/en/players/88f53b75/Niklas-Pyyhtia
2168,Fabio Quagliarella,/en/players/ee4f2f3b/Fabio-Quagliarella
2169,Giacomo Quagliata,/en/players/1b9c7401/Giacomo-Quagliata
2170,Eduardo Quaresma,/en/players/7ec723b7/Eduardo-Quaresma
2171,Joshua Quarshie,/en/players/3c200e05/Joshua-Quarshie
2172,Ghjuvanni Quilichini,/en/players/1b729a98/Ghjuvanni-Quilichini
2173,Domingos Quina,/en/players/41fb0f4e/Domingos-Quina
2174,Rubén Quintanilla,/en/players/2f456b86/Ruben-Quintanilla
2175,Adrien Rabiot,/en/players/8794e251/Adrien-Rabiot
2176,Nemanja Radonjić,/en/players/0630eb63/Nemanja-Radonjic
2177,Ivan Radovanović,/en/players/023937a9/Ivan-Radovanovic
2178,Ionuț Radu,/en/players/67f649be/Ionut-Radu
2179,Ionuț Radu,/en/players/67f649be/Ionut-Radu
2180,Ștefan Radu,/en/players/53de807a/Stefan-Radu
2181,Antonio Raillo,/en/players/b857bd29/Antonio-Raillo
2182,Antonio Raimondo,/en/players/ce1a6c7e/Antonio-Raimondo
2183,Predrag Rajković,/en/players/58ad9383/Predrag-Rajkovic
2184,Ivan Rakitić,/en/players/89f951b5/Ivan-Rakitic
2185,Diant Ramaj,/en/players/b90c4a43/Diant-Ramaj
2186,Largie Ramazani,/en/players/cc9256ef/Largie-Ramazani
2187,Simon Ramet,/en/players/ed8cecc9/Simon-Ramet
2188,Adil Rami,/en/players/8dbff17c/Adil-Rami
2189,Chris Ramos,/en/players/44e07fac/Chris-Ramos
2190,Sergio Ramos,/en/players/08511d65/Sergio-Ramos
2191,Aaron Ramsdale,/en/players/466fb2c5/Aaron-Ramsdale
2192,Aaron Ramsey,/en/players/ef619b0b/Aaron-Ramsey
2193,Jacob Ramsey,/en/players/1544f145/Jacob-Ramsey
2194,Luca Ranieri,/en/players/8c63fae5/Luca-Ranieri
2195,Andrea Ranocchia,/en/players/539230cf/Andrea-Ranocchia
2196,Filippo Ranocchia,/en/players/d9ebed1c/Filippo-Ranocchia
2197,Lilian Raolisoa,/en/players/79a793b7/Lilian-Raolisoa
2198,Raphinha,/en/players/3423f250/Raphinha
2199,Nicolai Rapp,/en/players/c8b3a472/Nicolai-Rapp
2200,Elba Rashani,/en/players/25749008/Elba-Rashani
2201,Marcus Rashford,/en/players/a1d5bd30/Marcus-Rashford
2202,Giacomo Raspadori,/en/players/6e058f06/Giacomo-Raspadori
2203,Giacomo Raspadori,/en/players/6e058f06/Giacomo-Raspadori
2204,Rafael Ratão,/en/players/40ef7347/Rafael-Ratao
2205,David Raum,/en/players/7d450ed3/David-Raum
2206,Nicola Ravaglia,/en/players/d7a35008/Nicola-Ravaglia
2207,Rayan Raveloson,/en/players/fb3236a7/Rayan-Raveloson
2208,David Raya,/en/players/98ea5115/David-Raya
2209,Tim Ream,/en/players/28b40c9c/Tim-Ream
2210,Ante Rebić,/en/players/536cebe5/Ante-Rebic
2211,Arkadiusz Reca,/en/players/6213fd82/Arkadiusz-Reca
2212,Nathan Redmond,/en/players/ab651565/Nathan-Redmond
2213,Harrison Reed,/en/players/803ae100/Harrison-Reed
2214,Sergio Reguilón,/en/players/3353737a/Sergio-Reguilon
2215,Bobby Reid,/en/players/0f7533cd/Bobby-Reid
2216,Pepe Reina,/en/players/e358587b/Pepe-Reina
2217,Jeff Reine-Adélaïde,/en/players/d504b3e1/Jeff-Reine-Adelaide
2218,Jeff Reine-Adélaïde,/en/players/d504b3e1/Jeff-Reine-Adelaide
2219,Reinier,/en/players/6b21b7b5/Reinier
2220,Rocco Reitz,/en/players/cc971106/Rocco-Reitz
2221,Karim Rekik,/en/players/3376a776/Karim-Rekik
2222,Álex Remiro,/en/players/374ee424/Alex-Remiro
2223,Panagiotis Retsos,/en/players/4bd00a50/Panagiotis-Retsos
2224,Marco Reus,/en/players/36a3ff67/Marco-Reus
2225,Alejandro Revuelta Montero,/en/players/14d5b7ac/Alejandro-Revuelta-Montero
2226,Elvis Rexhbeçaj,/en/players/1ae836b1/Elvis-Rexhbecaj
2227,Gio Reyna,/en/players/7fa4e703/Gio-Reyna
2228,Chadi Riad,/en/players/b3b9b8b8/Chadi-Riad
2229,Nico Ribaudo,/en/players/ce8039aa/Nico-Ribaudo
2230,Alexsandro Ribeiro,/en/players/102c9665/Alexsandro-Ribeiro
2231,Franck Ribéry,/en/players/f61c7c4e/Franck-Ribery
2232,Samuele Ricci,/en/players/9823be92/Samuele-Ricci
2233,Declan Rice,/en/players/1c7012b8/Declan-Rice
2234,Chris Richards,/en/players/0a3d6d2b/Chris-Richards
2235,Richarlison,/en/players/fa031b34/Richarlison
2236,Marco Richter,/en/players/f972644c/Marco-Richter
2237,Diego Rico,/en/players/d9ba39fc/Diego-Rico
2238,Jaïro Riedewald,/en/players/7a1f2c08/Jairo-Riedewald
2239,Manuel Riemann,/en/players/9f941969/Manuel-Riemann
2240,Tomás Rincón,/en/players/f1cfc209/Tomas-Rincon
2241,Rémy Riou,/en/players/7f41ee30/Remy-Riou
2242,Renaud Ripart,/en/players/beae3a73/Renaud-Ripart
2243,Rodrigo Riquelme,/en/players/65154df0/Rodrigo-Riquelme
2244,Matt Ritchie,/en/players/71ef519e/Matt-Ritchie
2245,Sergi Roberto,/en/players/335fa267/Sergi-Roberto
2246,Lucas Robertone,/en/players/a8981944/Lucas-Robertone
2247,Andrew Robertson,/en/players/2e4f5f03/Andrew-Robertson
2248,Antonee Robinson,/en/players/289601e6/Antonee-Robinson
2249,Joel Robles,/en/players/cda0b317/Joel-Robles
2250,Joel Roca,/en/players/5f21b94c/Joel-Roca
2251,Marc Roca,/en/players/da27e268/Marc-Roca
2252,Enzo Roco,/en/players/37f827ec/Enzo-Roco
2253,Marek Rodák,/en/players/17acc2ed/Marek-Rodak
2254,Sebastian Rode,/en/players/e12b0b5b/Sebastian-Rode
2255,Joe Rodon,/en/players/8d62d31a/Joe-Rodon
2256,Rodri,/en/players/6434f10d/Rodri
2257,Rodrigo,/en/players/1fb1c435/Rodrigo
2258,Rodrigo,/en/players/85bed4ee/Rodrigo
2259,Ángel Rodríguez,/en/players/8cfc2f69/Angel-Rodriguez
2260,Óscar Rodríguez Arnaiz,/en/players/19709006/Oscar-Rodriguez-Arnaiz
2261,Dani Rodríguez,/en/players/70f8e0bd/Dani-Rodriguez
2262,Guido Rodríguez,/en/players/34e393f2/Guido-Rodriguez
2263,Miguel Rodríguez,/en/players/958d67bb/Miguel-Rodriguez
2264,Pablo Rodríguez,/en/players/1d4e63b6/Pablo-Rodriguez
2265,Ricardo Rodríguez,/en/players/7f78ad23/Ricardo-Rodriguez
2266,Rodrygo,/en/players/8f5e92a6/Rodrygo
2267,Mads Roerslev,/en/players/57c94db2/Mads-Roerslev
2268,Agustín Rogel,/en/players/ea42c03f/Agustin-Rogel
2269,Rogério,/en/players/10e7f486/Rogerio
2270,Merlin Röhl,/en/players/1f2c7b55/Merlin-Rohl
2271,Tony Rölke,/en/players/779aa25c/Tony-Rolke
2272,Filippo Romagna,/en/players/84594618/Filippo-Romagna
2273,Alessio Romagnoli,/en/players/3ead85f9/Alessio-Romagnoli
2274,Simone Romagnoli,/en/players/09899de8/Simone-Romagnoli
2275,Leonardo Román,/en/players/924ff27e/Leonardo-Roman
2276,Cristian Romero,/en/players/a3d94a58/Cristian-Romero
2277,Iván Romero,/en/players/2fbe6af0/Ivan-Romero
2278,Luka Romero,/en/players/ca6edaa0/Luka-Romero
2279,Oriol Romeu,/en/players/4b511457/Oriol-Romeu
2280,Oriol Romeu,/en/players/4b511457/Oriol-Romeu
2281,Cristiano Ronaldo,/en/players/dea698d9/Cristiano-Ronaldo
2282,Connor Ronan,/en/players/1b804500/Connor-Ronan
2283,Salomón Rondón,/en/players/b318a643/Salomon-Rondon
2284,Valentin Rongier,/en/players/ed45c4a5/Valentin-Rongier
2285,Marten de Roon,/en/players/2a1beb34/Marten-de-Roon
2286,Pablo Rosario,/en/players/1a6b7ea4/Pablo-Rosario
2287,Francesco Rossi,/en/players/7b5f516f/Francesco-Rossi
2288,Tom Rothe,/en/players/90c1f9a4/Tom-Rothe
2289,Joe Rothwell,/en/players/10a10454/Joe-Rothwell
2290,Anthony Rouault,/en/players/9b545925/Anthony-Rouault
2291,Jérôme Roussillon,/en/players/13203c45/Jerome-Roussillon
2292,Jérôme Roussillon,/en/players/13203c45/Jerome-Roussillon
2293,Nicolò Rovella,/en/players/e58cbfd5/Nicolo-Rovella
2294,Nicolò Rovella,/en/players/e58cbfd5/Nicolo-Rovella
2295,Amir Rrahmani,/en/players/4b3e1a38/Amir-Rrahmani
2296,Ruan,/en/players/a378a02a/Ruan
2297,Rubén,/en/players/35d4f151/Ruben
2298,Antonio Rüdiger,/en/players/18b896d6/Antonio-Rudiger
2299,Sebastian Rudy,/en/players/80f36c88/Sebastian-Rudy
2300,Daniele Rugani,/en/players/14b8fcdf/Daniele-Rugani
2301,Matteo Ruggeri,/en/players/ae9898c5/Matteo-Ruggeri
2302,Mário Rui,/en/players/0b5a292a/Mario-Rui
2303,Aitor Ruibal,/en/players/a55d8df5/Aitor-Ruibal
2304,Kays Ruiz,/en/players/90a9cc01/Kays-Ruiz
2305,Fabián Ruiz Peña,/en/players/c0c7ff58/Fabian-Ruiz-Pena
2306,Víctor Ruiz,/en/players/b3dc6eca/Victor-Ruiz
2307,Gerónimo Rulli,/en/players/625c144a/Geronimo-Rulli
2308,Alessandro Russo,/en/players/3945ac70/Alessandro-Russo
2309,Franco Russo,/en/players/b75ac54b/Franco-Russo
2310,Georginio Rutter,/en/players/c64c01fc/Georginio-Rutter
2311,Georginio Rutter,/en/players/c64c01fc/Georginio-Rutter
2312,Julian Ryerson,/en/players/009a4f60/Julian-Ryerson
2313,Julian Ryerson,/en/players/009a4f60/Julian-Ryerson
2314,Frederik Rønnow,/en/players/a70b8345/Frederik-Ronnow
2315,José Sá,/en/players/903b6e8b/Jose-Sa
2316,Youssouf Sabaly,/en/players/fbbb9269/Youssouf-Sabaly
2317,Halid Šabanović,/en/players/8299e363/Halid-Sabanovic
2318,Abdelhamid Sabiri,/en/players/4830e0af/Abdelhamid-Sabiri
2319,Marcel Sabitzer,/en/players/e280527c/Marcel-Sabitzer
2320,Marcel Sabitzer,/en/players/e280527c/Marcel-Sabitzer
2321,Falaye Sacko,/en/players/6388e356/Falaye-Sacko
2322,Umar Sadiq,/en/players/686cbe7d/Umar-Sadiq
2323,Umar Sadiq,/en/players/686cbe7d/Umar-Sadiq
2324,Alexis Saelemaekers,/en/players/ee251371/Alexis-Saelemaekers
2325,Wesley Saïd,/en/players/90fcf472/Wesley-Said
2326,Allan Saint-Maximin,/en/players/2b16cb1a/Allan-Saint-Maximin
2327,Théo Sainte-Luce,/en/players/93c942fb/Theo-Sainte-Luce
2328,Samuel Sáiz,/en/players/13e0eb29/Samuel-Saiz
2329,Bukayo Saka,/en/players/bc7dc64d/Bukayo-Saka
2330,Hamza Sakhi,/en/players/c9151d66/Hamza-Sakhi
2331,Mamadou Sakho,/en/players/87935cf3/Mamadou-Sakho
2332,Jacopo Sala,/en/players/da5a981b/Jacopo-Sala
2333,Ibrahim Salah,/en/players/cad3fd4d/Ibrahim-Salah
2334,Mohamed Salah,/en/players/e342ad68/Mohamed-Salah
2335,Amine Salama,/en/players/bc7cc472/Amine-Salama
2336,William Saliba,/en/players/972aeb2a/William-Saliba
2337,Dikeni Salifou,/en/players/e1830c52/Dikeni-Salifou
2338,Mohammed Salisu,/en/players/0b33f6ad/Mohammed-Salisu
2339,Roland Sallai,/en/players/bf075f6b/Roland-Sallai
2340,Yoann Salmier,/en/players/c3725db2/Yoann-Salmier
2341,Salvi,/en/players/405f267a/Salvi
2342,Lazar Samardzic,/en/players/217c93a1/Lazar-Samardzic
2343,Diadie Samassékou,/en/players/08593525/Diadie-Samassekou
2344,Mama Samba Baldé,/en/players/fb14aa28/Mama-Samba-Balde
2345,Brice Samba,/en/players/60d90c55/Brice-Samba
2346,Albert Sambi Lokonga,/en/players/1b4f1169/Albert-Sambi-Lokonga
2347,Albert Sambi Lokonga,/en/players/1b4f1169/Albert-Sambi-Lokonga
2348,Junior Sambia,/en/players/24eb7ed6/Junior-Sambia
2349,Samuel,/en/players/2a295d33/Samuel
2350,Fede San Emeterio,/en/players/efecd633/Fede-San-Emeterio
2351,Antonio Sanabria,/en/players/0a447501/Antonio-Sanabria
2352,Leandro Sanca,/en/players/4295f19c/Leandro-Sanca
2353,Oihan Sancet,/en/players/bdb624a3/Oihan-Sancet
2354,Renato Sanches,/en/players/032f894e/Renato-Sanches
2355,Alexis Sánchez,/en/players/2c0f8e9e/Alexis-Sanchez
2356,Antonio Sánchez,/en/players/a254bbe0/Antonio-Sanchez
2357,Davinson Sánchez,/en/players/da7b447d/Davinson-Sanchez
2358,Iván Sánchez,/en/players/70107d4d/Ivan-Sanchez
2359,Javi Sánchez,/en/players/60359288/Javi-Sanchez
2360,Manuel Sánchez,/en/players/ffacd3d5/Manuel-Sanchez
2361,Robert Sánchez,/en/players/6a713852/Robert-Sanchez
2362,Jadon Sancho,/en/players/dbf053da/Jadon-Sancho
2363,Alex Sandro,/en/players/0d82903c/Alex-Sandro
2364,Leroy Sané,/en/players/2b114be3/Leroy-Sane
2365,Sidi Sané,/en/players/6a52a6c6/Sidi-Sane
2366,Morgan Sanson,/en/players/6e7f1353/Morgan-Sanson
2367,Morgan Sanson,/en/players/6e7f1353/Morgan-Sanson
2368,Nicola Sansone,/en/players/7eb97a8e/Nicola-Sansone
2369,Baptiste Santamaria,/en/players/5e22e2a4/Baptiste-Santamaria
2370,Riccardo Saponara,/en/players/3bb7af3b/Riccardo-Saponara
2371,Pablo Sarabia,/en/players/9744ff80/Pablo-Sarabia
2372,Pablo Sarabia,/en/players/9744ff80/Pablo-Sarabia
2373,Muhammed Saracevic Cham,/en/players/f527a32c/Muhammed-Saracevic-Cham
2374,Jeremy Sarmiento,/en/players/ac0d576d/Jeremy-Sarmiento
2375,Amin Sarr,/en/players/d5326924/Amin-Sarr
2376,Bouna Sarr,/en/players/1a4b9094/Bouna-Sarr
2377,Malang Sarr,/en/players/4315f30d/Malang-Sarr
2378,Mamadou Sarr,/en/players/61f80c89/Mamadou-Sarr
2379,Mouhamadou Sarr,/en/players/b959a0d1/Mouhamadou-Sarr
2380,Martin Satriano,/en/players/86383d0e/Martin-Satriano
2381,Téji Savanier,/en/players/6bde367b/Teji-Savanier
2382,Esteban Saveljich,/en/players/79f2a5f5/Esteban-Saveljich
2383,Stefan Savić,/en/players/f6ac68c1/Stefan-Savic
2384,Joe Scally,/en/players/236f02cd/Joe-Scally
2385,Giorgio Scalvini,/en/players/1e9aa637/Giorgio-Scalvini
2386,Gianluca Scamacca,/en/players/8790f988/Gianluca-Scamacca
2387,Gustavo Scarpa,/en/players/2964fd20/Gustavo-Scarpa
2388,Kevin Schade,/en/players/52afb588/Kevin-Schade
2389,Kevin Schade,/en/players/52afb588/Kevin-Schade
2390,András Schäfer,/en/players/049751d7/Andras-Schafer
2391,Fabian Schär,/en/players/c8aa95da/Fabian-Schar
2392,Derry Scherhant,/en/players/93cba339/Derry-Scherhant
2393,Patrik Schick,/en/players/5d4f7d61/Patrik-Schick
2394,Kingsley Schindler,/en/players/bd527260/Kingsley-Schindler
2395,Xaver Schlager,/en/players/8f056768/Xaver-Schlager
2396,Keven Schlotterbeck,/en/players/f6bdc830/Keven-Schlotterbeck
2397,Keven Schlotterbeck,/en/players/f6bdc830/Keven-Schlotterbeck
2398,Nico Schlotterbeck,/en/players/34e12499/Nico-Schlotterbeck
2399,Jeffrey Schlupp,/en/players/3312f911/Jeffrey-Schlupp
2400,Kasper Schmeichel,/en/players/53af52f3/Kasper-Schmeichel
2401,Jonathan Schmid,/en/players/088ca1bd/Jonathan-Schmid
2402,Romano Schmid,/en/players/220ace7e/Romano-Schmid
2403,Kenneth Schmidt,/en/players/7d31f1cb/Kenneth-Schmidt
2404,Niklas Schmidt,/en/players/b9ae8560/Niklas-Schmidt
2405,Benno Schmitz,/en/players/ad00b1a8/Benno-Schmitz
2406,Jerdy Schouten,/en/players/2cfae697/Jerdy-Schouten
2407,Perr Schuurs,/en/players/e613313c/Perr-Schuurs
2408,Marvin Schwäbe,/en/players/87436846/Marvin-Schwabe
2409,Alexander Schwolow,/en/players/0d55d942/Alexander-Schwolow
2410,Manuel Sebastián,/en/players/c5642098/Manuel-Sebastian
2411,Demba Seck,/en/players/16463a79/Demba-Seck
2412,Haris Seferović,/en/players/a45eac1f/Haris-Seferovic
2413,Telasco Segovia,/en/players/9142b22f/Telasco-Segovia
2414,Jacopo Segre,/en/players/3cb132e6/Jacopo-Segre
2415,Paul Seguin,/en/players/8872ed17/Paul-Seguin
2416,Alidu Seidu,/en/players/cea59f02/Alidu-Seidu
2417,Davie Selke,/en/players/1238a3f9/Davie-Selke
2418,Davie Selke,/en/players/1238a3f9/Davie-Selke
2419,Matz Sels,/en/players/834b5c4c/Matz-Sels
2420,Nélson Semedo,/en/players/d04b94db/Nelson-Semedo
2421,Vivaldo Semedo,/en/players/b6baba31/Vivaldo-Semedo
2422,Antoine Semenyo,/en/players/efd2ec23/Antoine-Semenyo
2423,Marvin Senaya,/en/players/1d383c10/Marvin-Senaya
2424,Marcos Senesi,/en/players/35141f4c/Marcos-Senesi
2425,Stefano Sensi,/en/players/b70bde8f/Stefano-Sensi
2426,Jaime Seoane,/en/players/a62b4888/Jaime-Seoane
2427,Luigi Sepe,/en/players/343f753a/Luigi-Sepe
2428,Suat Serdar,/en/players/b3325a30/Suat-Serdar
2429,Leonardo Sernicola,/en/players/dd7febd8/Leonardo-Sernicola
2430,Ryan Sessegnon,/en/players/6aa3e78b/Ryan-Sessegnon
2431,Stephan El Shaarawy,/en/players/d3aaad90/Stephan-El-Shaarawy
2432,Eniss Shabani,/en/players/0c88efca/Eniss-Shabani
2433,Luke Shaw,/en/players/9c94165b/Luke-Shaw
2434,Jonjo Shelvey,/en/players/3727dd3c/Jonjo-Shelvey
2435,Jonjo Shelvey,/en/players/3727dd3c/Jonjo-Shelvey
2436,Eldor Shomurodov,/en/players/57469b2d/Eldor-Shomurodov
2437,Eldor Shomurodov,/en/players/57469b2d/Eldor-Shomurodov
2438,Kaj Sierhuis,/en/players/9c2b1f11/Kaj-Sierhuis
2439,Vincent Sierro,/en/players/92ffb8f9/Vincent-Sierro
2440,Kiliann Sildillia,/en/players/313254a3/Kiliann-Sildillia
2441,André Silva,/en/players/3effaa34/Andre-Silva
2442,Bernardo Silva,/en/players/3eb22ec9/Bernardo-Silva
2443,Caio Henrique Oliveira Silva,/en/players/30af8b93/Caio-Henrique-Oliveira-Silva
2444,David Silva,/en/players/e2716bd0/David-Silva
2445,Rui Silva,/en/players/ea83bfa6/Rui-Silva
2446,Thiago Silva,/en/players/86e7deaf/Thiago-Silva
2447,Marco Silvestri,/en/players/0d422df7/Marco-Silvestri
2448,Abdallah Sima,/en/players/fdbde523/Abdallah-Sima
2449,Mohamed Simakan,/en/players/fcb27134/Mohamed-Simakan
2450,Giovanni Simeone,/en/players/343c0d52/Giovanni-Simeone
2451,Ellis Simms,/en/players/26d3b5be/Ellis-Simms
2452,Moses Simon,/en/players/5f3eaaf5/Moses-Simon
2453,Unai Simón,/en/players/5dcf3e90/Unai-Simon
2454,Lassine Sinayoko,/en/players/5e5249c8/Lassine-Sinayoko
2455,Wilfried Singo,/en/players/8b609c34/Wilfried-Singo
2456,Luis Sinisterra,/en/players/8e16dd48/Luis-Sinisterra
2457,Daley Sinkgraven,/en/players/73000a79/Daley-Sinkgraven
2458,Tobias Sippel,/en/players/0d8a37c2/Tobias-Sippel
2459,Hugo Siquet,/en/players/c6cf860f/Hugo-Siquet
2460,Salvatore Sirigu,/en/players/10dc46f0/Salvatore-Sirigu
2461,Ibrahima Sissoko,/en/players/0f8418aa/Ibrahima-Sissoko
2462,Moussa Sissoko,/en/players/2acd49b9/Moussa-Sissoko
2463,Tim Skarke,/en/players/65857fdf/Tim-Skarke
2464,Tim Skarke,/en/players/65857fdf/Tim-Skarke
2465,Ellyes Skhiri,/en/players/c2211709/Ellyes-Skhiri
2466,Oliver Skipp,/en/players/6250083a/Oliver-Skipp
2467,Leo Skiri Østigård,/en/players/b35a7399/Leo-Skiri-Ostigard
2468,Łukasz Skorupski,/en/players/ab4449d6/Lukasz-Skorupski
2469,Robert Skov,/en/players/ff98492b/Robert-Skov
2470,Milan Škriniar,/en/players/30f5ffa9/Milan-Skriniar
2471,Naatan Skyttä,/en/players/d7547531/Naatan-Skytta
2472,Islam Slimani,/en/players/ffec9769/Islam-Slimani
2473,Chris Smalling,/en/players/b6964eb6/Chris-Smalling
2474,Adam Smith,/en/players/20b104bc/Adam-Smith
2475,Emile Smith Rowe,/en/players/17695062/Emile-Smith-Rowe
2476,Hrvoje Smolčić,/en/players/c967f6b8/Hrvoje-Smolcic
2477,Cédric Soares,/en/players/839c14e1/Cedric-Soares
2478,Cédric Soares,/en/players/839c14e1/Cedric-Soares
2479,Danilo Soares,/en/players/c05f2f8c/Danilo-Soares
2480,Eduard Sobol,/en/players/2ccd89a3/Eduard-Sobol
2481,Rubén Sobrino,/en/players/19b776e9/Ruben-Sobrino
2482,Alex Sola,/en/players/5fa714d5/Alex-Sola
2483,Dominic Solanke,/en/players/e77dc3b2/Dominic-Solanke
2484,Augusto Solari,/en/players/3ca6106c/Augusto-Solari
2485,Ola Solbakken,/en/players/78f13530/Ola-Solbakken
2486,Nikola Soldo,/en/players/4f627629/Nikola-Soldo
2487,Carlos Soler,/en/players/fed17f5a/Carlos-Soler
2488,Carlos Soler,/en/players/fed17f5a/Carlos-Soler
2489,François-Joseph Sollacaro,/en/players/f19f32b1/Francois-Joseph-Sollacaro
2490,Manor Solomon,/en/players/886f9aac/Manor-Solomon
2491,Yann Sommer,/en/players/420c18a1/Yann-Sommer
2492,Yann Sommer,/en/players/420c18a1/Yann-Sommer
2493,Brandon Soppy,/en/players/28f66c2e/Brandon-Soppy
2494,Brandon Soppy,/en/players/28f66c2e/Brandon-Soppy
